TicketID;FechaApertura;FechaCierre;Cantidad;NombreCategoria;NombreCliente;TiempoMaximoRespuesta;Tarifa;Estado;Tecnico;PrecioxHora;CategoriaProfesional;Prioridad
1089;23/2/2021;;1;Software;Inteligencia de Datos;72;107;Abierto;Sofía Navarro;70;Senior;Alta
1120;18/9/2021;;5;Software;Soluciones Tecnológicas;24;115;Abierto;Sofía Navarro;70;Senior;Baja
1465;11/12/2021;;1;Hardware;Soluciones Tecnológicas;24;115;Abierto;Sofía Navarro;70;Senior;Media
1535;11/1/2021;;5;Seguridad;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Media
1593;22/2/2021;;4;Redes;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Baja
1702;17/2/2021;;4;Hardware;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Urgente
1880;16/12/2021;;3;Seguridad;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Alta
2001;4/4/2021;;1;Hardware;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Urgente
2008;21/9/2021;;5;Software;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Alta
2371;9/2/2021;;5;Redes;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Alta
2373;31/3/2021;;1;Redes;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Urgente
2381;25/4/2021;;4;Seguridad;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Baja
2489;31/8/2021;;4;Hardware;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Alta
2498;23/2/2021;;5;Seguridad;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Media
2694;24/6/2021;;3;Hardware;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Media
2783;9/6/2021;;3;Hardware;Soluciones Tecnológicas;24;115;Abierto;Sofía Navarro;70;Senior;Alta
2870;3/9/2021;;3;Software;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Urgente
2926;20/3/2021;;1;Hardware;Inteligencia de Datos;72;107;Abierto;Sofía Navarro;70;Senior;Alta
2971;25/1/2021;;5;Seguridad;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Baja
3161;18/8/2021;;2;Software;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Baja
3230;26/4/2021;;4;Hardware;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Alta
3424;12/7/2021;;1;Hardware;Soluciones Tecnológicas;24;115;Abierto;Sofía Navarro;70;Senior;Baja
3666;12/3/2021;;3;Software;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Alta
3748;16/6/2021;;2;Redes;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Alta
3841;7/1/2021;;2;Seguridad;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Urgente
3864;15/2/2021;;4;Redes;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Media
4023;15/11/2021;;5;Hardware;Inteligencia de Datos;72;107;Abierto;Sofía Navarro;70;Senior;Media
4105;11/11/2021;;4;Seguridad;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Urgente
4542;15/4/2021;;4;Software;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Alta
4640;29/10/2021;;3;Software;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Baja
4646;28/2/2021;;3;Hardware;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Media
4650;21/9/2021;;2;Redes;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Media
4747;11/6/2021;;3;Hardware;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Urgente
4847;15/5/2021;;2;Software;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Urgente
4954;19/9/2021;;1;Seguridad;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Baja
4986;14/1/2021;;1;Hardware;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Baja
5137;21/1/2021;;4;Seguridad;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Baja
5153;22/1/2021;;5;Software;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Baja
5203;18/7/2021;;2;Seguridad;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Urgente
5289;22/3/2021;;1;Hardware;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Urgente
5478;22/2/2021;;5;Software;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Media
5519;5/8/2021;;4;Seguridad;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Media
5568;19/2/2021;;2;Hardware;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Media
5617;8/2/2021;;2;Redes;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Media
5710;14/10/2021;;3;Software;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Urgente
5739;2/8/2021;;4;Seguridad;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Alta
5746;16/3/2021;;1;Seguridad;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Media
5791;7/5/2021;;4;Redes;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Alta
5979;15/3/2021;;4;Redes;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Urgente
6163;17/1/2021;;2;Seguridad;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Media
6297;16/7/2021;;1;Hardware;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Media
6321;23/10/2021;;1;Software;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Alta
6345;6/9/2021;;2;Hardware;Creatividad y Desarrollo;24;158;Abierto;Sofía Navarro;70;Senior;Baja
6746;18/4/2021;;4;Hardware;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Alta
6820;12/8/2021;;5;Software;Inteligencia de Datos;72;107;Abierto;Sofía Navarro;70;Senior;Alta
6872;29/6/2021;;5;Redes;Soluciones Tecnológicas;24;115;Abierto;Sofía Navarro;70;Senior;Urgente
6926;2/3/2021;;5;Seguridad;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Urgente
7156;3/10/2021;;3;Software;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Alta
7228;27/6/2021;;4;Hardware;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Media
7404;2/2/2021;;3;Software;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Baja
7558;31/8/2021;;3;Software;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Baja
7683;3/3/2021;;4;Seguridad;Soluciones Tecnológicas;24;115;Abierto;Sofía Navarro;70;Senior;Media
7698;23/1/2021;;3;Hardware;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Urgente
7709;18/12/2021;;4;Hardware;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Alta
7775;23/12/2021;;5;Seguridad;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Media
7789;11/9/2021;;4;Redes;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Baja
7945;6/9/2021;;4;Hardware;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Urgente
8267;1/8/2021;;4;Software;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Media
8381;4/7/2021;;5;Redes;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Baja
8428;23/9/2021;;4;Software;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Alta
8640;11/8/2021;;5;Software;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Urgente
8692;7/4/2021;;1;Redes;Sistemas Ecológicos;24;189;Abierto;Sofía Navarro;70;Senior;Baja
8843;11/12/2021;;3;Seguridad;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Media
8901;4/6/2021;;1;Hardware;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Urgente
9152;5/2/2021;;1;Hardware;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Baja
9208;1/12/2021;;5;Seguridad;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Baja
9220;26/5/2021;;3;Redes;Innovaciones Creativas;48;108;Abierto;Sofía Navarro;70;Senior;Baja
9400;3/12/2021;;2;Redes;Inteligencia de Datos;72;107;Abierto;Sofía Navarro;70;Senior;Media
9456;4/7/2021;;4;Seguridad;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Baja
9576;16/12/2021;;3;Software;Inteligencia de Datos;72;107;Abierto;Sofía Navarro;70;Senior;Baja
9591;1/5/2021;;5;Software;Servicios Globales;36;184;Abierto;Sofía Navarro;70;Senior;Baja
9840;12/12/2021;;4;Software;Redes Seguras;48;172;Abierto;Sofía Navarro;70;Senior;Baja
9911;25/3/2021;;5;Hardware;Avances Continuos;36;130;Abierto;Sofía Navarro;70;Senior;Urgente
9954;23/10/2021;;1;Software;Visión Futurista;72;145;Abierto;Sofía Navarro;70;Senior;Urgente
9978;1/8/2021;;4;Redes;Sostenibilidad y Progreso;48;191;Abierto;Sofía Navarro;70;Senior;Urgente
131;4/9/2021;;4;Redes;Innovaciones Creativas;48;108;Cerrado;Sofía Navarro;70;Senior;Urgente
228;31/8/2021;;2;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Baja
249;17/4/2021;;4;Software;Inteligencia de Datos;72;107;Cerrado;Sofía Navarro;70;Senior;Alta
305;18/11/2021;;5;Seguridad;Sostenibilidad y Progreso;48;191;Cerrado;Sofía Navarro;70;Senior;Alta
344;11/5/2021;;4;Redes;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Alta
349;30/11/2021;;5;Software;Innovaciones Creativas;48;108;Cerrado;Sofía Navarro;70;Senior;Baja
567;29/12/2021;;2;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Urgente
673;15/11/2021;;4;Seguridad;Soluciones Tecnológicas;24;115;Cerrado;Sofía Navarro;70;Senior;Urgente
714;23/6/2021;;5;Software;Sostenibilidad y Progreso;48;191;Cerrado;Sofía Navarro;70;Senior;Alta
730;24/1/2021;;3;Hardware;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Urgente
1080;1/8/2021;;1;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Alta
1175;22/10/2021;;5;Software;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Media
1290;27/3/2021;;2;Hardware;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
1457;10/4/2021;;3;Seguridad;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Urgente
1510;7/5/2021;;4;Seguridad;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Alta
1786;6/5/2021;;5;Seguridad;Sostenibilidad y Progreso;48;191;Cerrado;Sofía Navarro;70;Senior;Urgente
1849;14/12/2021;;4;Software;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Baja
1940;7/2/2021;;5;Hardware;Inteligencia de Datos;72;107;Cerrado;Sofía Navarro;70;Senior;Urgente
1980;9/1/2021;;4;Hardware;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
2127;8/5/2021;;4;Software;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Baja
2212;11/8/2021;;3;Seguridad;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Urgente
2272;3/11/2021;;1;Redes;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Media
2314;28/2/2021;;5;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Alta
2350;31/10/2021;;5;Hardware;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Urgente
2459;24/1/2021;;1;Seguridad;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Alta
2534;30/11/2021;;4;Software;Sistemas Ecológicos;24;189;Cerrado;Sofía Navarro;70;Senior;Baja
2649;6/6/2021;;2;Redes;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Media
2838;24/8/2021;;3;Redes;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Media
3155;3/7/2021;;3;Hardware;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Alta
3322;31/3/2021;;4;Software;Sostenibilidad y Progreso;48;191;Cerrado;Sofía Navarro;70;Senior;Urgente
3771;10/10/2021;;2;Redes;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Baja
4061;5/7/2021;;5;Software;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Media
4082;24/2/2021;;1;Redes;Sistemas Ecológicos;24;189;Cerrado;Sofía Navarro;70;Senior;Media
4184;21/4/2021;;4;Redes;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Alta
4204;3/1/2021;;1;Hardware;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Urgente
4274;26/12/2021;;1;Seguridad;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Alta
4319;30/10/2021;;1;Redes;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Alta
4376;9/9/2021;;4;Seguridad;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Media
4695;27/7/2021;;2;Redes;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Baja
4849;20/8/2021;;3;Hardware;Sistemas Ecológicos;24;189;Cerrado;Sofía Navarro;70;Senior;Baja
4934;4/10/2021;;1;Seguridad;Inteligencia de Datos;72;107;Cerrado;Sofía Navarro;70;Senior;Urgente
4994;8/5/2021;;3;Redes;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Urgente
5293;4/1/2021;;5;Seguridad;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
5393;7/8/2021;;2;Software;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Urgente
5431;12/6/2021;;3;Hardware;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Alta
5550;30/8/2021;;1;Hardware;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Media
5736;10/10/2021;;5;Hardware;Inteligencia de Datos;72;107;Cerrado;Sofía Navarro;70;Senior;Urgente
5781;9/9/2021;;5;Software;Inteligencia de Datos;72;107;Cerrado;Sofía Navarro;70;Senior;Media
5802;24/11/2021;;2;Redes;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Baja
5807;19/3/2021;;1;Hardware;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Baja
5857;13/9/2021;;4;Seguridad;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
5859;4/11/2021;;5;Redes;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
6047;13/9/2021;;4;Hardware;Innovaciones Creativas;48;108;Cerrado;Sofía Navarro;70;Senior;Urgente
6121;21/8/2021;;4;Hardware;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Media
6257;12/4/2021;;1;Software;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Baja
6300;26/12/2021;;4;Redes;Innovaciones Creativas;48;108;Cerrado;Sofía Navarro;70;Senior;Media
6573;13/1/2021;;5;Hardware;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Alta
6641;3/7/2021;;3;Hardware;Innovaciones Creativas;48;108;Cerrado;Sofía Navarro;70;Senior;Media
6812;23/11/2021;;3;Redes;Innovaciones Creativas;48;108;Cerrado;Sofía Navarro;70;Senior;Media
6889;5/8/2021;;3;Software;Servicios Globales;36;184;Cerrado;Sofía Navarro;70;Senior;Media
7103;8/10/2021;;4;Hardware;Sistemas Ecológicos;24;189;Cerrado;Sofía Navarro;70;Senior;Urgente
7162;26/1/2021;;5;Seguridad;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Alta
7671;13/1/2021;;4;Redes;Soluciones Tecnológicas;24;115;Cerrado;Sofía Navarro;70;Senior;Baja
7697;16/8/2021;;2;Hardware;Sostenibilidad y Progreso;48;191;Cerrado;Sofía Navarro;70;Senior;Urgente
7733;25/3/2021;;3;Hardware;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Alta
7735;7/4/2021;;1;Seguridad;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Urgente
7774;17/12/2021;;1;Hardware;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Urgente
7872;7/1/2021;;3;Seguridad;Soluciones Tecnológicas;24;115;Cerrado;Sofía Navarro;70;Senior;Baja
7935;25/8/2021;;2;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Media
7940;22/3/2021;;1;Hardware;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Media
8152;14/3/2021;;5;Seguridad;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Urgente
8480;20/5/2021;;1;Seguridad;Visión Futurista;72;145;Cerrado;Sofía Navarro;70;Senior;Baja
8738;7/11/2021;;1;Hardware;Inteligencia de Datos;72;107;Cerrado;Sofía Navarro;70;Senior;Alta
8746;22/1/2021;;2;Seguridad;Avances Continuos;36;130;Cerrado;Sofía Navarro;70;Senior;Alta
8786;4/6/2021;;4;Software;Soluciones Tecnológicas;24;115;Cerrado;Sofía Navarro;70;Senior;Baja
8849;13/1/2021;;3;Hardware;Soluciones Tecnológicas;24;115;Cerrado;Sofía Navarro;70;Senior;Media
8973;2/12/2021;;3;Redes;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
9092;26/10/2021;;2;Redes;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Baja
9143;3/9/2021;;3;Software;Sostenibilidad y Progreso;48;191;Cerrado;Sofía Navarro;70;Senior;Urgente
9463;13/12/2021;;2;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Urgente
9523;13/3/2021;;5;Software;Redes Seguras;48;172;Cerrado;Sofía Navarro;70;Senior;Urgente
9553;25/9/2021;;2;Software;Creatividad y Desarrollo;24;158;Cerrado;Sofía Navarro;70;Senior;Media
9666;30/9/2021;;3;Software;Soluciones Tecnológicas;24;115;Cerrado;Sofía Navarro;70;Senior;Media
9747;20/9/2021;;4;Hardware;Sistemas Ecológicos;24;189;Cerrado;Sofía Navarro;70;Senior;Baja
42;16/7/2021;;3;Redes;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Media
128;14/11/2021;;3;Software;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Baja
496;17/3/2021;;1;Hardware;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Alta
530;27/8/2021;;2;Seguridad;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Alta
600;1/2/2021;;4;Redes;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Alta
602;25/9/2021;;5;Seguridad;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Media
809;31/7/2021;;3;Redes;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Baja
871;17/6/2021;;3;Hardware;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Media
913;9/6/2021;;5;Seguridad;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Alta
1004;24/12/2021;;1;Seguridad;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Baja
1187;20/6/2021;;3;Software;Creatividad y Desarrollo;24;158;En Progreso;Sofía Navarro;70;Senior;Baja
1289;5/5/2021;;2;Redes;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Urgente
1638;15/8/2021;;3;Software;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Baja
1792;3/6/2021;;4;Seguridad;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Alta
1807;30/3/2021;;1;Software;Creatividad y Desarrollo;24;158;En Progreso;Sofía Navarro;70;Senior;Urgente
1810;4/6/2021;;1;Hardware;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Urgente
1922;2/7/2021;;3;Hardware;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Media
1950;30/8/2021;;4;Software;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Alta
2036;25/5/2021;;4;Redes;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Baja
2247;12/1/2021;;5;Seguridad;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Baja
2378;4/4/2021;;4;Seguridad;Visión Futurista;72;145;En Progreso;Sofía Navarro;70;Senior;Urgente
2511;24/5/2021;;3;Redes;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Alta
2665;16/11/2021;;4;Redes;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Media
2780;5/8/2021;;2;Redes;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Baja
2946;12/6/2021;;3;Redes;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Alta
3003;13/1/2021;;1;Hardware;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Media
3084;25/12/2021;;2;Redes;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Media
3347;29/4/2021;;2;Hardware;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Baja
3371;20/9/2021;;1;Software;Sostenibilidad y Progreso;48;191;En Progreso;Sofía Navarro;70;Senior;Urgente
3435;29/7/2021;;2;Hardware;Visión Futurista;72;145;En Progreso;Sofía Navarro;70;Senior;Baja
3858;7/9/2021;;2;Hardware;Sostenibilidad y Progreso;48;191;En Progreso;Sofía Navarro;70;Senior;Urgente
4001;4/9/2021;;2;Redes;Visión Futurista;72;145;En Progreso;Sofía Navarro;70;Senior;Baja
4013;23/8/2021;;1;Seguridad;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Urgente
4083;7/12/2021;;3;Hardware;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Media
4095;15/4/2021;;5;Seguridad;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Baja
4133;10/5/2021;;1;Software;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Baja
4263;31/5/2021;;1;Seguridad;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Urgente
4567;21/12/2021;;5;Seguridad;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Media
4706;14/7/2021;;5;Seguridad;Creatividad y Desarrollo;24;158;En Progreso;Sofía Navarro;70;Senior;Media
4882;23/6/2021;;3;Seguridad;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Media
4952;1/10/2021;;3;Redes;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Urgente
5309;24/5/2021;;3;Redes;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Urgente
5446;18/2/2021;;5;Software;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Baja
5820;12/4/2021;;3;Software;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Media
5913;20/4/2021;;4;Seguridad;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Media
6126;20/8/2021;;2;Redes;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Alta
6268;28/8/2021;;4;Hardware;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Baja
6313;13/2/2021;;2;Software;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Urgente
6400;5/5/2021;;1;Software;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Media
6430;23/4/2021;;3;Redes;Creatividad y Desarrollo;24;158;En Progreso;Sofía Navarro;70;Senior;Urgente
6576;7/9/2021;;1;Seguridad;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Urgente
6597;2/9/2021;;1;Seguridad;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Baja
6619;2/12/2021;;3;Redes;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Alta
6685;4/11/2021;;2;Seguridad;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Alta
6789;22/7/2021;;2;Software;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Urgente
6800;6/5/2021;;1;Redes;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Alta
6955;22/10/2021;;3;Redes;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Baja
6999;10/8/2021;;1;Hardware;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Alta
7048;11/9/2021;;4;Redes;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Baja
7058;22/10/2021;;2;Seguridad;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Baja
7515;23/2/2021;;2;Hardware;Avances Continuos;36;130;En Progreso;Sofía Navarro;70;Senior;Media
7575;30/4/2021;;1;Hardware;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Baja
7623;28/7/2021;;3;Redes;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Alta
7660;22/2/2021;;4;Hardware;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Urgente
7949;18/8/2021;;3;Hardware;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Media
7954;6/5/2021;;4;Software;Innovaciones Creativas;48;108;En Progreso;Sofía Navarro;70;Senior;Media
7957;3/8/2021;;3;Software;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Baja
7988;17/10/2021;;3;Hardware;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Baja
8055;27/12/2021;;5;Software;Soluciones Tecnológicas;24;115;En Progreso;Sofía Navarro;70;Senior;Media
8178;1/11/2021;;2;Seguridad;Sostenibilidad y Progreso;48;191;En Progreso;Sofía Navarro;70;Senior;Urgente
8630;4/2/2021;;1;Seguridad;Redes Seguras;48;172;En Progreso;Sofía Navarro;70;Senior;Alta
8759;14/3/2021;;3;Redes;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Alta
8845;5/11/2021;;3;Seguridad;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Baja
8871;30/9/2021;;1;Hardware;Servicios Globales;36;184;En Progreso;Sofía Navarro;70;Senior;Alta
9015;3/1/2021;;2;Software;Sostenibilidad y Progreso;48;191;En Progreso;Sofía Navarro;70;Senior;Urgente
9173;28/1/2021;;3;Seguridad;Inteligencia de Datos;72;107;En Progreso;Sofía Navarro;70;Senior;Baja
9391;14/2/2021;;5;Redes;Sostenibilidad y Progreso;48;191;En Progreso;Sofía Navarro;70;Senior;Urgente
9543;7/7/2021;;1;Software;Sistemas Ecológicos;24;189;En Progreso;Sofía Navarro;70;Senior;Urgente
