TicketID;FechaApertura;FechaCierre;Cantidad;NombreCategoria;NombreCliente;TiempoMaximoRespuesta;Tarifa;Estado;Tecnico;PrecioxHora;CategoriaProfesional;Prioridad
7720;4/8/2020;;5;Hardware;Innovaciones Creativas;48;158;Cerrado;Sofía Navarro;70;Senior;Alta
7738;1/5/2020;;4;Redes;Sostenibilidad y Progreso;48;162;Cerrado;Sofía Navarro;70;Senior;Media
7759;14/3/2020;;5;Software;Redes Seguras;48;117;Cerrado;Sofía Navarro;70;Senior;Urgente
7761;27/11/2020;;2;Redes;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Media
7776;3/10/2020;;1;Redes;Sostenibilidad y Progreso;48;162;Cerrado;Sofía Navarro;70;Senior;Urgente
7891;29/6/2020;;3;Software;Sistemas Ecológicos;24;136;Cerrado;Sofía Navarro;70;Senior;Urgente
7993;16/2/2020;;2;Hardware;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Urgente
8264;21/8/2020;;2;Seguridad;Avances Continuos;36;189;Cerrado;Sofía Navarro;70;Senior;Urgente
8275;9/9/2020;;4;Redes;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Media
8290;20/6/2020;;3;Software;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Alta
8294;9/5/2020;;1;Redes;Soluciones Tecnológicas;24;149;Cerrado;Sofía Navarro;70;Senior;Media
8531;7/8/2020;;5;Hardware;Avances Continuos;36;189;Cerrado;Sofía Navarro;70;Senior;Urgente
8646;17/1/2020;;1;Seguridad;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Baja
8717;16/5/2020;;1;Redes;Redes Seguras;48;117;Cerrado;Sofía Navarro;70;Senior;Baja
8834;16/11/2020;;3;Seguridad;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Urgente
8942;23/8/2020;;3;Redes;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Media
9012;28/10/2020;;5;Seguridad;Servicios Globales;36;127;Cerrado;Sofía Navarro;70;Senior;Alta
9017;13/7/2020;;3;Software;Avances Continuos;36;189;Cerrado;Sofía Navarro;70;Senior;Urgente
9464;7/5/2020;;4;Software;Inteligencia de Datos;72;154;Cerrado;Sofía Navarro;70;Senior;Alta
9520;6/11/2020;;2;Seguridad;Avances Continuos;36;189;Cerrado;Sofía Navarro;70;Senior;Urgente
9573;14/4/2020;;4;Redes;Soluciones Tecnológicas;24;149;Cerrado;Sofía Navarro;70;Senior;Media
9653;12/6/2020;;2;Hardware;Avances Continuos;36;189;Cerrado;Sofía Navarro;70;Senior;Media
9700;2/5/2020;;4;Seguridad;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Baja
9814;17/5/2020;;2;Hardware;Sistemas Ecológicos;24;136;Cerrado;Sofía Navarro;70;Senior;Alta
9833;4/7/2020;;3;Software;Creatividad y Desarrollo;24;152;Cerrado;Sofía Navarro;70;Senior;Urgente
9997;24/11/2020;;4;Seguridad;Avances Continuos;36;189;Cerrado;Sofía Navarro;70;Senior;Media
12;28/3/2020;;3;Seguridad;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Alta
68;24/7/2020;;3;Redes;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Urgente
82;26/9/2020;;1;Hardware;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
172;8/7/2020;;4;Hardware;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Baja
294;9/6/2020;;5;Hardware;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Alta
388;16/11/2020;;4;Software;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Alta
577;21/9/2020;;2;Hardware;Sostenibilidad y Progreso;48;162;Abierto;Ana Ruiz;50;Senior;Media
647;8/2/2020;;5;Hardware;Inteligencia de Datos;72;154;En Progreso;Ana Ruiz;50;Senior;Baja
672;27/2/2020;;4;Seguridad;Inteligencia de Datos;72;154;Cerrado;Ana Ruiz;50;Senior;Baja
797;23/8/2020;;3;Redes;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Baja
833;21/3/2020;;2;Redes;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Baja
843;9/3/2020;;1;Seguridad;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Urgente
845;22/2/2020;;2;Redes;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Alta
846;23/7/2020;;3;Software;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Urgente
901;29/10/2020;;5;Redes;Avances Continuos;36;189;En Progreso;Ana Ruiz;50;Senior;Urgente
948;3/2/2020;;2;Software;Sistemas Ecológicos;24;136;Cerrado;Ana Ruiz;50;Senior;Media
981;6/1/2020;;5;Seguridad;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Media
1008;19/5/2020;;3;Redes;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Media
1023;13/1/2020;;2;Software;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Alta
1046;26/9/2020;;2;Hardware;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Urgente
1152;6/5/2020;;5;Seguridad;Sostenibilidad y Progreso;48;162;Abierto;Ana Ruiz;50;Senior;Baja
1273;23/11/2020;;1;Seguridad;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Alta
1291;13/6/2020;;3;Seguridad;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Alta
1298;7/1/2020;;5;Software;Servicios Globales;36;127;En Progreso;Ana Ruiz;50;Senior;Alta
1353;29/1/2020;;4;Hardware;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Baja
1360;7/5/2020;;3;Redes;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Urgente
1498;1/7/2020;;5;Software;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Alta
1529;13/11/2020;;5;Seguridad;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Urgente
1536;22/9/2020;;1;Software;Soluciones Tecnológicas;24;149;En Progreso;Ana Ruiz;50;Senior;Baja
1547;19/11/2020;;3;Seguridad;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Baja
1600;8/6/2020;;4;Hardware;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Media
1649;9/2/2020;;4;Seguridad;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Alta
1661;28/12/2020;;4;Redes;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Alta
1830;11/1/2020;;1;Redes;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Baja
1856;25/4/2020;;5;Redes;Redes Seguras;48;117;Cerrado;Ana Ruiz;50;Senior;Urgente
1862;30/3/2020;;1;Redes;Inteligencia de Datos;72;154;Cerrado;Ana Ruiz;50;Senior;Urgente
1864;22/5/2020;;3;Hardware;Innovaciones Creativas;48;158;Abierto;Ana Ruiz;50;Senior;Urgente
1870;12/11/2020;;3;Software;Innovaciones Creativas;48;158;Abierto;Ana Ruiz;50;Senior;Alta
1888;7/1/2020;;4;Seguridad;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Urgente
1895;22/1/2020;;3;Redes;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Media
1989;18/8/2020;;5;Software;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Media
2002;27/10/2020;;4;Seguridad;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Baja
2160;23/11/2020;;1;Seguridad;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Baja
2169;30/10/2020;;4;Redes;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Urgente
2174;12/2/2020;;1;Hardware;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Baja
2179;29/12/2020;;5;Seguridad;Inteligencia de Datos;72;154;Cerrado;Ana Ruiz;50;Senior;Media
2196;20/5/2020;;1;Seguridad;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Baja
2206;17/10/2020;;2;Hardware;Inteligencia de Datos;72;154;Cerrado;Ana Ruiz;50;Senior;Media
2227;24/10/2020;;1;Seguridad;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Baja
2310;13/3/2020;;2;Redes;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Alta
2338;19/12/2020;;2;Seguridad;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Urgente
2413;13/5/2020;;1;Software;Soluciones Tecnológicas;24;149;En Progreso;Ana Ruiz;50;Senior;Alta
2585;27/3/2020;;5;Redes;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Alta
2737;21/4/2020;;2;Seguridad;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Urgente
2845;10/9/2020;;4;Software;Inteligencia de Datos;72;154;En Progreso;Ana Ruiz;50;Senior;Urgente
2943;12/2/2020;;5;Redes;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Baja
2982;19/3/2020;;5;Redes;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Media
2989;27/2/2020;;2;Hardware;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Alta
3034;9/10/2020;;5;Redes;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Baja
3035;9/2/2020;;2;Software;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Baja
3059;25/9/2020;;2;Hardware;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Media
3064;3/9/2020;;5;Redes;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Urgente
3116;28/9/2020;;5;Hardware;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Alta
3194;21/9/2020;;4;Seguridad;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Alta
3199;29/3/2020;;3;Seguridad;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Baja
3273;9/10/2020;;3;Hardware;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Alta
3281;21/5/2020;;1;Redes;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Urgente
3409;25/12/2020;;1;Redes;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Alta
3449;15/3/2020;;5;Redes;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Baja
3453;28/12/2020;;4;Seguridad;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Alta
3456;18/9/2020;;1;Seguridad;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
3515;13/4/2020;;5;Software;Redes Seguras;48;117;Cerrado;Ana Ruiz;50;Senior;Alta
3530;23/9/2020;;4;Redes;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Baja
3644;10/6/2020;;4;Redes;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Media
3652;20/4/2020;;2;Software;Avances Continuos;36;189;En Progreso;Ana Ruiz;50;Senior;Media
3686;22/2/2020;;4;Seguridad;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Alta
3699;19/12/2020;;2;Software;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Media
3725;20/5/2020;;4;Software;Servicios Globales;36;127;Abierto;Ana Ruiz;50;Senior;Alta
3765;28/7/2020;;2;Seguridad;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Urgente
3796;18/2/2020;;3;Redes;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Baja
3826;13/4/2020;;2;Hardware;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Alta
3828;23/6/2020;;2;Software;Inteligencia de Datos;72;154;En Progreso;Ana Ruiz;50;Senior;Media
3885;26/1/2020;;3;Seguridad;Redes Seguras;48;117;Cerrado;Ana Ruiz;50;Senior;Baja
3938;26/11/2020;;1;Hardware;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
3976;8/1/2020;;5;Redes;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Alta
3987;26/3/2020;;1;Redes;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Alta
4024;25/4/2020;;3;Redes;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Baja
4147;10/6/2020;;2;Hardware;Visión Futurista;72;163;En Progreso;Ana Ruiz;50;Senior;Urgente
4170;13/4/2020;;1;Hardware;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Urgente
4259;19/5/2020;;4;Redes;Inteligencia de Datos;72;154;Cerrado;Ana Ruiz;50;Senior;Alta
4296;20/7/2020;;5;Redes;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Media
4297;17/1/2020;;4;Software;Soluciones Tecnológicas;24;149;En Progreso;Ana Ruiz;50;Senior;Alta
4312;26/7/2020;;2;Hardware;Servicios Globales;36;127;En Progreso;Ana Ruiz;50;Senior;Media
4314;14/6/2020;;1;Redes;Avances Continuos;36;189;En Progreso;Ana Ruiz;50;Senior;Urgente
4406;30/5/2020;;2;Software;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
4424;26/11/2020;;1;Hardware;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Urgente
4466;3/3/2020;;1;Software;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Urgente
4507;7/11/2020;;5;Hardware;Sistemas Ecológicos;24;136;Cerrado;Ana Ruiz;50;Senior;Alta
4521;9/11/2020;;1;Hardware;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Media
4528;16/5/2020;;5;Hardware;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Urgente
4614;21/10/2020;;2;Hardware;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
4619;11/3/2020;;3;Hardware;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Media
4628;11/7/2020;;5;Seguridad;Servicios Globales;36;127;En Progreso;Ana Ruiz;50;Senior;Urgente
4631;7/9/2020;;5;Hardware;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Baja
4796;5/12/2020;;1;Hardware;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Alta
4933;14/6/2020;;5;Hardware;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Baja
4984;31/12/2020;;1;Software;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Media
5049;25/8/2020;;1;Software;Innovaciones Creativas;48;158;Abierto;Ana Ruiz;50;Senior;Urgente
5109;26/9/2020;;3;Redes;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Baja
5119;7/8/2020;;5;Redes;Sostenibilidad y Progreso;48;162;Abierto;Ana Ruiz;50;Senior;Baja
5262;2/7/2020;;3;Software;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Urgente
5280;23/3/2020;;2;Seguridad;Redes Seguras;48;117;Abierto;Ana Ruiz;50;Senior;Baja
5282;8/9/2020;;2;Seguridad;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Urgente
5381;21/7/2020;;5;Seguridad;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Urgente
5434;14/6/2020;;1;Redes;Soluciones Tecnológicas;24;149;En Progreso;Ana Ruiz;50;Senior;Media
5445;25/9/2020;;3;Seguridad;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Urgente
5456;26/1/2020;;5;Hardware;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Urgente
5508;24/8/2020;;4;Redes;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Media
5540;15/12/2020;;5;Software;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Baja
5581;16/3/2020;;2;Redes;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Media
5628;23/2/2020;;5;Seguridad;Redes Seguras;48;117;Cerrado;Ana Ruiz;50;Senior;Media
5632;28/8/2020;;5;Redes;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Media
5644;24/10/2020;;1;Redes;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Urgente
5695;11/10/2020;;5;Software;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Baja
5745;11/6/2020;;5;Hardware;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Urgente
5881;2/5/2020;;1;Hardware;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Alta
6087;7/7/2020;;1;Hardware;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
6102;16/9/2020;;1;Redes;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Baja
6134;3/6/2020;;3;Software;Redes Seguras;48;117;Abierto;Ana Ruiz;50;Senior;Urgente
6193;29/1/2020;;2;Hardware;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Alta
6206;5/12/2020;;5;Software;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
6227;1/1/2020;;3;Software;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Baja
6232;1/11/2020;;2;Redes;Servicios Globales;36;127;Abierto;Ana Ruiz;50;Senior;Alta
6295;20/8/2020;;3;Seguridad;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Media
6314;6/5/2020;;3;Software;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Media
6317;20/10/2020;;5;Redes;Avances Continuos;36;189;En Progreso;Ana Ruiz;50;Senior;Urgente
6328;23/8/2020;;2;Hardware;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Alta
6330;25/3/2020;;5;Redes;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Alta
6333;5/3/2020;;2;Hardware;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Baja
6396;1/6/2020;;4;Seguridad;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Alta
6456;7/3/2020;;2;Hardware;Creatividad y Desarrollo;24;152;En Progreso;Ana Ruiz;50;Senior;Alta
6504;20/11/2020;;5;Hardware;Servicios Globales;36;127;Abierto;Ana Ruiz;50;Senior;Baja
6512;3/8/2020;;5;Hardware;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Urgente
6595;3/1/2020;;5;Seguridad;Sistemas Ecológicos;24;136;Cerrado;Ana Ruiz;50;Senior;Baja
6657;1/11/2020;;4;Hardware;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Alta
6906;10/10/2020;;5;Seguridad;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Alta
6931;9/12/2020;;2;Redes;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Media
6938;16/8/2020;;4;Software;Sistemas Ecológicos;24;136;Cerrado;Ana Ruiz;50;Senior;Baja
6948;26/4/2020;;2;Software;Inteligencia de Datos;72;154;En Progreso;Ana Ruiz;50;Senior;Alta
6969;5/6/2020;;1;Redes;Redes Seguras;48;117;Abierto;Ana Ruiz;50;Senior;Media
6990;2/6/2020;;2;Hardware;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Alta
7041;27/10/2020;;3;Redes;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Media
7164;2/11/2020;;3;Software;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Alta
7236;8/12/2020;;2;Seguridad;Creatividad y Desarrollo;24;152;Cerrado;Ana Ruiz;50;Senior;Media
7255;28/3/2020;;3;Hardware;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Alta
7294;30/3/2020;;5;Software;Servicios Globales;36;127;Abierto;Ana Ruiz;50;Senior;Baja
7312;8/10/2020;;4;Software;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Baja
7339;11/9/2020;;5;Software;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Urgente
7344;11/1/2020;;1;Hardware;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Alta
7351;24/8/2020;;2;Hardware;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Alta
7361;8/3/2020;;5;Seguridad;Visión Futurista;72;163;En Progreso;Ana Ruiz;50;Senior;Urgente
7416;2/8/2020;;3;Software;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Alta
7555;26/5/2020;;4;Software;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
7560;8/8/2020;;4;Redes;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
7567;6/8/2020;;1;Redes;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Alta
7700;6/6/2020;;1;Software;Servicios Globales;36;127;En Progreso;Ana Ruiz;50;Senior;Media
7724;19/5/2020;;1;Software;Visión Futurista;72;163;En Progreso;Ana Ruiz;50;Senior;Baja
7772;20/11/2020;;2;Redes;Redes Seguras;48;117;Abierto;Ana Ruiz;50;Senior;Urgente
7836;26/4/2020;;3;Software;Visión Futurista;72;163;En Progreso;Ana Ruiz;50;Senior;Urgente
7964;10/1/2020;;3;Hardware;Avances Continuos;36;189;En Progreso;Ana Ruiz;50;Senior;Media
7997;26/7/2020;;5;Redes;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
8159;22/12/2020;;5;Software;Sostenibilidad y Progreso;48;162;En Progreso;Ana Ruiz;50;Senior;Urgente
8293;16/2/2020;;4;Software;Visión Futurista;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
8330;4/10/2020;;3;Redes;Creatividad y Desarrollo;24;152;Cerrado;Ana Ruiz;50;Senior;Alta
8352;26/1/2020;;5;Software;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Baja
8359;17/6/2020;;1;Seguridad;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Urgente
8370;12/5/2020;;4;Redes;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Alta
8377;18/1/2020;;5;Hardware;Servicios Globales;36;127;Abierto;Ana Ruiz;50;Senior;Baja
8412;20/8/2020;;3;Hardware;Sistemas Ecológicos;24;136;Cerrado;Ana Ruiz;50;Senior;Alta
8426;10/5/2020;;2;Hardware;Visión Futurista;72;163;Abierto;Ana Ruiz;50;Senior;Baja
8443;30/4/2020;;2;Hardware;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Alta
8515;2/8/2020;;1;Software;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Media
8667;16/1/2020;;2;Seguridad;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Urgente
8731;9/4/2020;;5;Seguridad;Innovaciones Creativas;48;158;Abierto;Ana Ruiz;50;Senior;Urgente
8772;21/1/2020;;3;Redes;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Alta
8789;10/4/2020;;1;Redes;Servicios Globales;36;127;Cerrado;Ana Ruiz;50;Senior;Alta
8799;1/8/2020;;5;Hardware;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Alta
8801;7/3/2020;;1;Seguridad;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Media
8827;6/10/2020;;1;Hardware;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Urgente
8913;28/4/2020;;3;Hardware;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Media
8953;13/9/2020;;4;Hardware;Creatividad y Desarrollo;24;152;Cerrado;Ana Ruiz;50;Senior;Alta
8954;22/8/2020;;4;Hardware;Innovaciones Creativas;48;158;En Progreso;Ana Ruiz;50;Senior;Baja
8956;15/10/2020;;3;Seguridad;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Urgente
8963;16/5/2020;;2;Software;Inteligencia de Datos;72;154;Cerrado;Ana Ruiz;50;Senior;Baja
9023;4/8/2020;;5;Seguridad;Sostenibilidad y Progreso;48;162;Abierto;Ana Ruiz;50;Senior;Alta
9034;27/4/2020;;5;Hardware;Creatividad y Desarrollo;24;152;Abierto;Ana Ruiz;50;Senior;Media
9051;10/7/2020;;5;Software;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Urgente
9078;20/5/2020;;2;Seguridad;Sostenibilidad y Progreso;48;162;Cerrado;Ana Ruiz;50;Senior;Urgente
9095;25/3/2020;;4;Seguridad;Soluciones Tecnológicas;24;149;Cerrado;Ana Ruiz;50;Senior;Baja
9161;13/8/2020;;5;Seguridad;Inteligencia de Datos;72;154;En Progreso;Ana Ruiz;50;Senior;Media
9168;5/4/2020;;3;Software;Inteligencia de Datos;72;154;Abierto;Ana Ruiz;50;Senior;Media
9196;9/6/2020;;5;Seguridad;Sostenibilidad y Progreso;48;162;Abierto;Ana Ruiz;50;Senior;Alta
9216;6/6/2020;;3;Software;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Baja
9237;22/12/2020;;3;Seguridad;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Media
9244;29/6/2020;;1;Redes;Redes Seguras;48;117;Cerrado;Ana Ruiz;50;Senior;Alta
9249;18/9/2020;;5;Redes;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Baja
9283;4/2/2020;;4;Software;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Media
9303;29/1/2020;;4;Hardware;Creatividad y Desarrollo;24;152;Cerrado;Ana Ruiz;50;Senior;Media
9331;11/7/2020;;1;Seguridad;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Urgente
9335;1/4/2020;;4;Seguridad;Servicios Globales;36;127;Abierto;Ana Ruiz;50;Senior;Alta
9336;18/5/2020;;2;Redes;Creatividad y Desarrollo;24;152;Cerrado;Ana Ruiz;50;Senior;Baja
9364;9/6/2020;;4;Redes;Sistemas Ecológicos;24;136;Abierto;Ana Ruiz;50;Senior;Alta
9365;26/9/2020;;2;Seguridad;Soluciones Tecnológicas;24;149;Abierto;Ana Ruiz;50;Senior;Urgente
9473;16/7/2020;;2;Seguridad;Innovaciones Creativas;48;158;Cerrado;Ana Ruiz;50;Senior;Media
9561;3/11/2020;;3;Seguridad;Avances Continuos;36;189;Abierto;Ana Ruiz;50;Senior;Alta
9642;29/2/2020;;1;Redes;Sistemas Ecológicos;24;136;En Progreso;Ana Ruiz;50;Senior;Urgente
9687;28/11/2020;;3;Redes;Redes Seguras;48;117;En Progreso;Ana Ruiz;50;Senior;Urgente
9698;8/4/2020;;1;Seguridad;Avances Continuos;36;189;Cerrado;Ana Ruiz;50;Senior;Baja
