TicketID;FechaApertura;FechaCierre;Cantidad;NombreCategoria;NombreCliente;TiempoMaximoRespuesta;Tarifa;Estado;Tecnico;PrecioxHora;CategoriaProfesional;Prioridad
8033;2023-09-27;;2;Seguridad;Inteligencia de Datos;72;163;En Progreso;Carlos Gómez;60;Senior;Media
8161;2023-10-11;;2;Redes;Sistemas Ecológicos;24;147;En Progreso;Carlos Gómez;60;Senior;Media
8403;2023-01-27;;1;Hardware;Inteligencia de Datos;72;163;En Progreso;Carlos Gómez;60;Senior;Baja
8533;2023-09-28;;5;Hardware;Servicios Globales;36;106;En Progreso;Carlos Gómez;60;Senior;Alta
8722;2023-04-20;;1;Seguridad;Redes Seguras;48;132;En Progreso;Carlos Gómez;60;Senior;Media
8782;2023-03-10;;5;Software;Innovaciones Creativas;48;138;En Progreso;Carlos Gómez;60;Senior;Media
8874;2023-04-28;;2;Redes;Creatividad y Desarrollo;24;116;En Progreso;Carlos Gómez;60;Senior;Urgente
8933;2023-05-29;;3;Seguridad;Inteligencia de Datos;72;163;En Progreso;Carlos Gómez;60;Senior;Media
8950;2023-02-01;;4;Software;Avances Continuos;36;187;En Progreso;Carlos Gómez;60;Senior;Urgente
9009;2023-07-23;;1;Software;Soluciones Tecnológicas;24;188;En Progreso;Carlos Gómez;60;Senior;Urgente
9043;2023-12-09;;1;Redes;Inteligencia de Datos;72;163;En Progreso;Carlos Gómez;60;Senior;Urgente
9090;2023-07-17;;2;Redes;Sistemas Ecológicos;24;147;En Progreso;Carlos Gómez;60;Senior;Baja
9122;2023-05-12;;2;Seguridad;Avances Continuos;36;187;En Progreso;Carlos Gómez;60;Senior;Baja
9381;2023-01-07;;1;Seguridad;Creatividad y Desarrollo;24;116;En Progreso;Carlos Gómez;60;Senior;Media
9454;2023-04-08;;5;Redes;Sostenibilidad y Progreso;48;199;En Progreso;Carlos Gómez;60;Senior;Alta
9459;2023-03-15;;5;Hardware;Avances Continuos;36;187;En Progreso;Carlos Gómez;60;Senior;Media
9465;2023-08-03;;3;Hardware;Servicios Globales;36;106;En Progreso;Carlos Gómez;60;Senior;Baja
9504;2023-03-17;;4;Redes;Sistemas Ecológicos;24;147;En Progreso;Carlos Gómez;60;Senior;Urgente
9544;2023-12-10;;2;Software;Redes Seguras;48;132;En Progreso;Carlos Gómez;60;Senior;Urgente
9837;2023-07-28;;2;Software;Sistemas Ecológicos;24;147;En Progreso;Carlos Gómez;60;Senior;Urgente
62;2023-10-22;;4;Seguridad;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Media
195;2023-07-15;;1;Redes;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Urgente
297;2023-07-24;;5;Software;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Media
373;2023-02-01;;5;Seguridad;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Media
395;2023-01-20;;3;Hardware;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Media
514;2023-07-15;;5;Hardware;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Urgente
540;2023-10-31;;3;Redes;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
543;2023-07-24;;5;Seguridad;Redes Seguras;48;132;Cerrado;Ana Ruiz;50;Senior;Urgente
601;2023-05-31;;4;Hardware;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Baja
605;2023-05-23;;1;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
775;2023-01-06;;3;Redes;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Media
785;2023-10-03;;4;Software;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
872;2023-11-29;;1;Software;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Alta
1253;2023-05-30;;5;Redes;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Urgente
1277;2023-06-06;;1;Hardware;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
1281;2023-07-11;;5;Hardware;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Urgente
1389;2023-10-18;;2;Hardware;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Baja
1495;2023-04-09;;4;Software;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Media
1521;2023-03-10;;2;Hardware;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Media
1714;2023-05-04;;2;Software;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Baja
1910;2023-06-20;;4;Seguridad;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Media
2125;2023-11-05;;1;Software;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Alta
2215;2023-09-30;;3;Redes;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Media
2255;2023-08-09;;5;Seguridad;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Alta
2300;2023-05-26;;4;Software;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Urgente
2312;2023-10-08;;1;Redes;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Alta
2375;2023-03-30;;5;Software;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Baja
2761;2023-11-05;;5;Redes;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Media
2779;2023-02-16;;2;Seguridad;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Alta
2854;2023-10-04;;5;Seguridad;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Urgente
2920;2023-02-28;;3;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Media
3054;2023-02-26;;5;Software;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
3063;2023-01-30;;5;Hardware;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Media
3280;2023-12-18;;3;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Baja
3315;2023-09-18;;3;Seguridad;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Alta
3318;2023-04-06;;5;Redes;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
3332;2023-06-27;;4;Seguridad;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Alta
3364;2023-02-15;;5;Seguridad;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Alta
3487;2023-11-03;;1;Software;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Baja
3596;2023-08-02;;4;Hardware;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Urgente
3601;2023-10-25;;2;Hardware;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Baja
3619;2023-02-24;;1;Hardware;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Alta
3863;2023-06-03;;4;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
3867;2023-02-21;;1;Seguridad;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
4034;2023-11-28;;5;Hardware;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Alta
4110;2023-10-12;;5;Software;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
4294;2023-11-16;;2;Seguridad;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Urgente
4396;2023-06-25;;5;Hardware;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Media
4443;2023-01-01;;2;Redes;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Alta
4469;2023-04-23;;3;Hardware;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Media
4716;2023-05-09;;3;Software;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Urgente
4808;2023-02-17;;1;Software;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Alta
4864;2023-02-22;;4;Hardware;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Alta
4930;2023-02-15;;2;Redes;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Urgente
5018;2023-01-21;;4;Seguridad;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Media
5227;2023-06-09;;5;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Baja
5254;2023-02-12;;5;Redes;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Media
5601;2023-06-25;;4;Hardware;Redes Seguras;48;132;Cerrado;Ana Ruiz;50;Senior;Baja
5646;2023-09-18;;5;Software;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Baja
5776;2023-10-03;;2;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Baja
5841;2023-12-02;;2;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Media
5851;2023-03-25;;3;Hardware;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Media
5886;2023-02-01;;5;Software;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Urgente
6005;2023-09-02;;1;Software;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Baja
6213;2023-09-18;;2;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Media
6267;2023-12-26;;5;Seguridad;Redes Seguras;48;132;Cerrado;Ana Ruiz;50;Senior;Baja
6479;2023-05-14;;2;Redes;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Urgente
6546;2023-02-12;;3;Software;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Urgente
6637;2023-01-10;;3;Seguridad;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Baja
6788;2023-07-25;;4;Software;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Media
6848;2023-12-04;;3;Hardware;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Baja
6868;2023-03-23;;1;Redes;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Urgente
6915;2023-07-18;;4;Hardware;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Baja
6932;2023-12-18;;3;Software;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Urgente
7029;2023-09-21;;4;Seguridad;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Media
7085;2023-10-11;;5;Hardware;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Alta
7212;2023-06-25;;4;Seguridad;Innovaciones Creativas;48;138;Cerrado;Ana Ruiz;50;Senior;Urgente
7350;2023-06-14;;1;Software;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Baja
7712;2023-07-26;;1;Seguridad;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Baja
8210;2023-04-09;;3;Software;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Urgente
8266;2023-08-05;;3;Seguridad;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Media
8339;2023-09-14;;1;Software;Redes Seguras;48;132;Cerrado;Ana Ruiz;50;Senior;Alta
8453;2023-08-09;;1;Software;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Alta
8478;2023-06-09;;5;Seguridad;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Baja
8543;2023-11-13;;4;Software;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
8607;2023-09-10;;3;Seguridad;Redes Seguras;48;132;Cerrado;Ana Ruiz;50;Senior;Alta
8611;2023-09-15;;3;Seguridad;Sostenibilidad y Progreso;48;199;Cerrado;Ana Ruiz;50;Senior;Baja
8784;2023-07-07;;3;Hardware;Redes Seguras;48;132;Cerrado;Ana Ruiz;50;Senior;Alta
8838;2023-08-29;;5;Redes;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Media
9189;2023-09-19;;2;Redes;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Alta
9195;2023-02-01;;2;Software;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Baja
9210;2023-05-20;;3;Seguridad;Visión Futurista;72;176;Cerrado;Ana Ruiz;50;Senior;Urgente
9218;2023-11-18;;4;Software;Sistemas Ecológicos;24;147;Cerrado;Ana Ruiz;50;Senior;Alta
9360;2023-02-15;;5;Hardware;Avances Continuos;36;187;Cerrado;Ana Ruiz;50;Senior;Media
9388;2023-08-05;;5;Hardware;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
9762;2023-09-11;;2;Hardware;Servicios Globales;36;106;Cerrado;Ana Ruiz;50;Senior;Urgente
9801;2023-02-09;;2;Redes;Inteligencia de Datos;72;163;Cerrado;Ana Ruiz;50;Senior;Baja
9899;2023-03-12;;3;Seguridad;Soluciones Tecnológicas;24;188;Cerrado;Ana Ruiz;50;Senior;Urgente
9917;2023-07-15;;3;Redes;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Media
9996;2023-03-27;;1;Redes;Creatividad y Desarrollo;24;116;Cerrado;Ana Ruiz;50;Senior;Baja
17;2023-08-25;;1;Redes;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Alta
64;2023-12-22;;3;Hardware;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Alta
69;2023-01-09;;4;Redes;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Alta
301;2023-05-03;;5;Seguridad;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Media
314;2023-10-20;;4;Software;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Alta
457;2023-07-19;;1;Software;Visión Futurista;72;176;Abierto;Ana Ruiz;50;Senior;Alta
708;2023-10-03;;3;Hardware;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Alta
867;2023-11-27;;3;Hardware;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Alta
899;2023-06-30;;1;Hardware;Creatividad y Desarrollo;24;116;Abierto;Ana Ruiz;50;Senior;Media
1026;2023-09-04;;1;Hardware;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Alta
1112;2023-07-08;;5;Seguridad;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
1113;2023-03-26;;1;Seguridad;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Urgente
1486;2023-07-20;;2;Seguridad;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Baja
1503;2023-10-04;;2;Hardware;Avances Continuos;36;187;Abierto;Ana Ruiz;50;Senior;Media
1686;2023-06-01;;4;Software;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Baja
1753;2023-08-01;;3;Redes;Avances Continuos;36;187;Abierto;Ana Ruiz;50;Senior;Media
1769;2023-11-06;;5;Seguridad;Visión Futurista;72;176;Abierto;Ana Ruiz;50;Senior;Baja
1875;2023-10-14;;5;Redes;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Baja
2037;2023-08-09;;4;Seguridad;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Urgente
2108;2023-08-20;;2;Hardware;Avances Continuos;36;187;Abierto;Ana Ruiz;50;Senior;Media
2165;2023-03-23;;5;Software;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Urgente
2271;2023-06-03;;3;Hardware;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Media
2405;2023-06-16;;5;Seguridad;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Urgente
2481;2023-09-14;;4;Hardware;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Alta
2601;2023-06-05;;1;Redes;Visión Futurista;72;176;Abierto;Ana Ruiz;50;Senior;Media
2723;2023-07-08;;2;Hardware;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
2915;2023-08-29;;5;Seguridad;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Alta
3001;2023-12-30;;3;Software;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Urgente
3360;2023-07-13;;4;Seguridad;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
3482;2023-04-03;;1;Redes;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Media
3514;2023-01-27;;4;Redes;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Urgente
3706;2023-01-24;;5;Redes;Creatividad y Desarrollo;24;116;Abierto;Ana Ruiz;50;Senior;Alta
3966;2023-07-20;;1;Redes;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Alta
4055;2023-02-06;;2;Software;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Urgente
4333;2023-03-03;;5;Seguridad;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Alta
4423;2023-03-30;;4;Redes;Creatividad y Desarrollo;24;116;Abierto;Ana Ruiz;50;Senior;Baja
4637;2023-11-04;;2;Redes;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Baja
4829;2023-01-19;;4;Redes;Visión Futurista;72;176;Abierto;Ana Ruiz;50;Senior;Baja
4836;2023-11-24;;2;Seguridad;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Media
5424;2023-05-17;;2;Redes;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Baja
5442;2023-06-16;;1;Software;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Urgente
5464;2023-11-12;;4;Redes;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Urgente
5681;2023-08-09;;5;Software;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Urgente
5699;2023-04-02;;2;Redes;Creatividad y Desarrollo;24;116;Abierto;Ana Ruiz;50;Senior;Alta
5723;2023-09-20;;4;Seguridad;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Baja
5787;2023-08-12;;1;Redes;Creatividad y Desarrollo;24;116;Abierto;Ana Ruiz;50;Senior;Media
5847;2023-08-01;;5;Hardware;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Urgente
5896;2023-08-26;;2;Software;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Alta
5921;2023-05-09;;1;Seguridad;Avances Continuos;36;187;Abierto;Ana Ruiz;50;Senior;Baja
6235;2023-10-23;;3;Hardware;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Baja
6245;2023-03-10;;2;Hardware;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Alta
6469;2023-07-15;;4;Seguridad;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Media
6485;2023-12-28;;2;Software;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Alta
6570;2023-08-28;;3;Hardware;Soluciones Tecnológicas;24;188;Abierto;Ana Ruiz;50;Senior;Baja
6648;2023-10-12;;1;Software;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Media
7038;2023-03-30;;3;Hardware;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Media
7069;2023-11-04;;5;Software;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Baja
7076;2023-07-15;;5;Hardware;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Alta
7091;2023-06-23;;3;Software;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Media
7266;2023-04-02;;2;Seguridad;Visión Futurista;72;176;Abierto;Ana Ruiz;50;Senior;Baja
7348;2023-05-29;;5;Redes;Redes Seguras;48;132;Abierto;Ana Ruiz;50;Senior;Urgente
7562;2023-07-13;;3;Hardware;Servicios Globales;36;106;Abierto;Ana Ruiz;50;Senior;Urgente
8232;2023-04-10;;4;Software;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
8447;2023-01-19;;3;Redes;Avances Continuos;36;187;Abierto;Ana Ruiz;50;Senior;Urgente
8502;2023-12-23;;3;Seguridad;Avances Continuos;36;187;Abierto;Ana Ruiz;50;Senior;Baja
8627;2023-01-07;;1;Hardware;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Media
8639;2023-10-14;;5;Software;Inteligencia de Datos;72;163;Abierto;Ana Ruiz;50;Senior;Urgente
8778;2023-03-18;;1;Redes;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Media
8850;2023-05-14;;5;Software;Creatividad y Desarrollo;24;116;Abierto;Ana Ruiz;50;Senior;Alta
8938;2023-10-22;;2;Hardware;Visión Futurista;72;176;Abierto;Ana Ruiz;50;Senior;Media
9053;2023-01-31;;3;Redes;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Baja
9194;2023-09-16;;5;Software;Sostenibilidad y Progreso;48;199;Abierto;Ana Ruiz;50;Senior;Urgente
9497;2023-11-19;;3;Software;Sistemas Ecológicos;24;147;Abierto;Ana Ruiz;50;Senior;Media
9619;2023-05-09;;4;Hardware;Innovaciones Creativas;48;138;Abierto;Ana Ruiz;50;Senior;Alta
583;2023-10-22;;5;Hardware;Soluciones Tecnológicas;24;188;En Progreso;Ana Ruiz;50;Senior;Media
689;2023-03-12;;1;Software;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Urgente
820;2023-09-20;;1;Hardware;Servicios Globales;36;106;En Progreso;Ana Ruiz;50;Senior;Baja
944;2023-03-15;;4;Software;Inteligencia de Datos;72;163;En Progreso;Ana Ruiz;50;Senior;Baja
1359;2023-03-15;;4;Redes;Inteligencia de Datos;72;163;En Progreso;Ana Ruiz;50;Senior;Baja
1367;2023-03-22;;4;Software;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Media
1608;2023-07-14;;4;Seguridad;Soluciones Tecnológicas;24;188;En Progreso;Ana Ruiz;50;Senior;Media
1610;2023-09-08;;1;Seguridad;Redes Seguras;48;132;En Progreso;Ana Ruiz;50;Senior;Urgente
1651;2023-07-09;;1;Redes;Servicios Globales;36;106;En Progreso;Ana Ruiz;50;Senior;Urgente
1732;2023-07-17;;4;Seguridad;Creatividad y Desarrollo;24;116;En Progreso;Ana Ruiz;50;Senior;Baja
1780;2023-03-31;;3;Redes;Sistemas Ecológicos;24;147;En Progreso;Ana Ruiz;50;Senior;Alta
2030;2023-10-22;;3;Hardware;Sistemas Ecológicos;24;147;En Progreso;Ana Ruiz;50;Senior;Baja
2292;2023-10-29;;5;Seguridad;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Media
2391;2023-04-18;;5;Hardware;Sostenibilidad y Progreso;48;199;En Progreso;Ana Ruiz;50;Senior;Urgente
2663;2023-08-04;;5;Redes;Visión Futurista;72;176;En Progreso;Ana Ruiz;50;Senior;Baja
2806;2023-02-14;;4;Software;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Media
2994;2023-07-01;;5;Software;Inteligencia de Datos;72;163;En Progreso;Ana Ruiz;50;Senior;Baja
3095;2023-12-11;;3;Software;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Urgente
3210;2023-07-02;;1;Software;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Baja
3262;2023-03-31;;2;Seguridad;Visión Futurista;72;176;En Progreso;Ana Ruiz;50;Senior;Alta
3522;2023-07-31;;1;Hardware;Inteligencia de Datos;72;163;En Progreso;Ana Ruiz;50;Senior;Baja
3529;2023-02-14;;1;Seguridad;Visión Futurista;72;176;En Progreso;Ana Ruiz;50;Senior;Urgente
3670;2023-08-29;;2;Software;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Alta
3894;2023-10-15;;5;Redes;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Alta
4181;2023-12-12;;5;Software;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Urgente
4216;2023-08-31;;4;Hardware;Sostenibilidad y Progreso;48;199;En Progreso;Ana Ruiz;50;Senior;Baja
4579;2023-06-11;;3;Redes;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Baja
4698;2023-02-19;;3;Hardware;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Baja
4883;2023-04-29;;5;Hardware;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Media
4911;2023-07-07;;4;Hardware;Creatividad y Desarrollo;24;116;En Progreso;Ana Ruiz;50;Senior;Media
4921;2023-11-28;;1;Redes;Visión Futurista;72;176;En Progreso;Ana Ruiz;50;Senior;Alta
4932;2023-05-30;;3;Redes;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Urgente
5247;2023-06-10;;3;Redes;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Alta
5268;2023-05-26;;5;Seguridad;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Media
5276;2023-02-02;;3;Hardware;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Urgente
5283;2023-10-10;;1;Hardware;Visión Futurista;72;176;En Progreso;Ana Ruiz;50;Senior;Baja
5366;2023-08-19;;2;Software;Servicios Globales;36;106;En Progreso;Ana Ruiz;50;Senior;Alta
5423;2023-09-20;;3;Software;Servicios Globales;36;106;En Progreso;Ana Ruiz;50;Senior;Urgente
5680;2023-11-05;;1;Software;Innovaciones Creativas;48;138;En Progreso;Ana Ruiz;50;Senior;Media
5749;2023-09-24;;3;Software;Sistemas Ecológicos;24;147;En Progreso;Ana Ruiz;50;Senior;Media
6278;2023-10-25;;3;Software;Soluciones Tecnológicas;24;188;En Progreso;Ana Ruiz;50;Senior;Baja
6349;2023-01-16;;4;Software;Avances Continuos;36;187;En Progreso;Ana Ruiz;50;Senior;Urgente
6563;2023-02-09;;5;Hardware;Soluciones Tecnológicas;24;188;En Progreso;Ana Ruiz;50;Senior;Urgente
6586;2023-08-14;;4;Redes;Servicios Globales;36;106;En Progreso;Ana Ruiz;50;Senior;Alta
6651;2023-01-21;;1;Hardware;Redes Seguras;48;132;En Progreso;Ana Ruiz;50;Senior;Media
6899;2023-04-29;;4;Hardware;Inteligencia de Datos;72;163;En Progreso;Ana Ruiz;50;Senior;Alta
7018;2023-07-13;;2;Software;Creatividad y Desarrollo;24;116;En Progreso;Ana Ruiz;50;Senior;Urgente
7134;2023-06-15;;4;Seguridad;Sistemas Ecológicos;24;147;En Progreso;Ana Ruiz;50;Senior;Alta
7207;2023-08-10;;2;Software;Sistemas Ecológicos;24;147;En Progreso;Ana Ruiz;50;Senior;Urgente
7320;2023-04-26;;4;Software;Soluciones Tecnológicas;24;188;En Progreso;Ana Ruiz;50;Senior;Baja
7326;2023-09-15;;4;Seguridad;Visión Futurista;72;176;En Progreso;Ana Ruiz;50;Senior;Alta
7629;2023-10-28;;2;Hardware;Sistemas Ecológicos;24;147;En Progreso;Ana Ruiz;50;Senior;Alta
